,Run_Date,Master_BOL,Voyage__,Bill_Type,Carrier_Code,IMO__,Vessel_Name,Arrival_Date,US_Port_of_Unlading,Foreign_Port_of_Lading,Place_of_Receipt,Quantity,Weight__kg_,Shipper,Shipper_Address,Consignee,Consignee_Address,Commodity,Commodity_cleaned,Category,Country_Consignee,Country_Shipper,Consignee_Category,YearMonth
29075,2022-10-31,SMLU7371633A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966612 - 6966582 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29076,2022-10-31,SMLU7371634A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17258,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966551 - 6966548 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29077,2022-10-31,SMLU7371635A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6644685 - 6965952 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29078,2022-10-31,SMLU7371636A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17258,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6644701 - 6965997 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29079,2022-10-31,SMLU7371637A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6965936 - 6644694 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29080,2022-10-31,SMLU7371638A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6644690 - 6644686 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29081,2022-10-31,SMLU7371640A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966013 - 6966019 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29082,2022-10-31,SMLU7371639A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966598 - 6965950 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29083,2022-10-31,SMLU7371641A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17258,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966009 - 6965958 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29084,2022-10-31,SMLU7371643A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,768 BOX",17430,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1768 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6778385 - 6778394 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29085,2022-10-31,SMLU7371642A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17258,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966011 - 6965990 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29086,2022-10-31,SMLU7371644A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17258,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966622 - 6966604 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29087,2022-10-31,SMLU7372104A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966602 - 6962465 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29088,2022-10-31,SMLU7372103A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966627 - 6966609 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29089,2022-10-31,SMLU7372105A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6964439 - 6962490 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29090,2022-10-31,SMLU7372106A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,768 BOX",17520,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1768 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6778379 - 6778381 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29091,2022-10-31,SMLU7372107A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,700 BOX",17445,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1700 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6966610 - 6644689 TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-10
29092,2022-10-31,SMLU7372545A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",18940,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6964807 - 6965724 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29093,2022-10-31,SMLU7372548A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19200,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965428 - 6965651 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29094,2022-10-31,SMLU7372549A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6963576 - 6963614 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29095,2022-10-31,SMLU7372550A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,740 BOX",16732,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 5740 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965073 - 6963613 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29096,2022-10-31,SMLU7372551A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6963069 - 6963067 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29097,2022-10-31,SMLU7372552A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19320,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965712 - 6965652 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29098,2022-10-31,SMLU7372555A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"6,240 BOX",16804,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 6240 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965661 - 6964823 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29099,2022-10-31,SMLU7372553A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19090,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965695 - 6965721 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29100,2022-10-31,SMLU7372554A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"6,240 BOX",16804,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 6240 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6963623 - 6963082 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29101,2022-10-31,SMLU7372556A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6963045 - 6963595 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29102,2022-10-31,SMLU7372557A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19080,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6964912 - 6965710 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29103,2022-10-31,SMLU7372558A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965249 - 6968609 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29104,2022-10-31,SMLU7372559A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"2,000 BOX",15432,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 2000 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965648 - 6965649 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29105,2022-10-31,SMLU7372560A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19270,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS AAMY0B - AAQ0SS TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29106,2022-10-31,SMLU7372561A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",21073,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS AAQ0CD - AAQ0D4 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29107,2022-10-31,SMLU7372562A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"6,240 BOX",16973,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 6240 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6969308 - 6964904 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29108,2022-10-31,SMLU7372563A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19290,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965672 - 6965694 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29109,2022-10-31,SMLU7372564A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19080,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965646 - 6965427 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29110,2022-10-31,SMLU7372565A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,740 BOX",16732,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 5740 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6964900 - 6968205 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
29111,2022-10-31,SMLU7372566A,224,Regular Bill,SMLU,9395032.0,WARNOW WHALE,2022-10-30,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19241,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6965660 - 6965679 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-10
